onset	duration	trial_type	value	sample
4.69	0.0	Auditory/DC	42	4690
6.849	0.0	Auditory/AV	45	6849
8.968	0.0	Auditory/DD	41	8968
10.989	0.0	Auditory/DC	42	10989
12.868	0.0	Auditory/AV	45	12868
14.979	0.0	Auditory/CC	43	14979
17.189	0.0	Auditory/DD	41	17189
19.108	0.0	Auditory/AV	45	19108
21.199	0.0	Auditory/VV	46	21199
23.349	0.0	Auditory/AV	45	23349
25.358	0.0	Auditory/CC	43	25358
27.458	0.0	Auditory/AV	45	27458
29.439	0.0	Auditory/AA	44	29439
31.619	0.0	Auditory/VV	46	31619
33.529	0.0	Auditory/DC	42	33529
35.548	0.0	Auditory/CC	43	35548
37.428	0.0	Auditory/VV	46	37428
39.609	0.0	Auditory/DC	42	39609
41.528	0.0	Auditory/CC	43	41528
43.739	0.0	Auditory/AA	44	43739
45.838	0.0	Auditory/AA	44	45838
47.979	0.0	Auditory/DC	42	47979
50.139	0.0	Auditory/AA	44	50139
52.108	0.0	Auditory/AV	45	52108
53.947	0.0	Auditory/CC	43	53947
55.908	0.0	Auditory/AA	44	55908
57.997	0.0	Auditory/AV	45	57997
59.868	0.0	Auditory/DC	42	59868
61.878	0.0	Auditory/DC	42	61878
64.047	0.0	Auditory/AV	45	64047
66.048	0.0	Auditory/DC	42	66048
68.077	0.0	Auditory/AV	45	68077
70.098	0.0	Auditory/DC	42	70098
72.097	0.0	Auditory/CC	43	72097
74.037	0.0	Auditory/CC	43	74037
76.147	0.0	Auditory/DD	41	76147
78.006	0.0	Auditory/AV	45	78006
79.988	0.0	Auditory/AA	44	79988
82.198	0.0	Auditory/VV	46	82198
84.167	0.0	Auditory/AV	45	84167
86.176	0.0	Auditory/DD	41	86176
88.166	0.0	Auditory/AV	45	88166
90.307	0.0	Auditory/DD	41	90307
92.166	0.0	Auditory/DD	41	92166
94.036	0.0	Auditory/CC	43	94036
96.006	0.0	Auditory/CC	43	96006
97.916	0.0	Auditory/DD	41	97916
99.797	0.0	Auditory/AA	44	99797
101.666	0.0	Auditory/AV	45	101666
103.706	0.0	Auditory/DD	41	103706
105.647	0.0	Auditory/DC	42	105647
107.497	0.0	Auditory/AA	44	107497
109.426	0.0	Auditory/CC	43	109426
111.426	0.0	Auditory/DD	41	111426
113.487	0.0	Auditory/AA	44	113487
115.576	0.0	Auditory/AV	45	115576
117.476	0.0	Auditory/DD	41	117476
119.547	0.0	Auditory/AA	44	119547
121.526	0.0	Auditory/DD	41	121526
123.397	0.0	Auditory/AA	44	123397
125.596	0.0	Auditory/DD	41	125596
127.736	0.0	Auditory/AV	45	127736
129.657	0.0	Auditory/VV	46	129657
