onset	duration	trial_type	value	sample
2.288	0.0	Auditory/DC	42	2288
4.362	0.0	Auditory/DC	42	4362
6.252	0.0	Auditory/AA	44	6252
8.172	0.0	Auditory/VV	46	8172
10.031	0.0	Auditory/DD	41	10031
11.952	0.0	Auditory/AA	44	11952
14.191	0.0	Auditory/AV	45	14191
16.241	0.0	Auditory/CC	43	16241
18.391	0.0	Auditory/AA	44	18391
20.331	0.0	Auditory/AV	45	20331
22.281	0.0	Auditory/DD	41	22281
24.151	0.0	Auditory/AV	45	24151
26.25	0.0	Auditory/CC	43	26250
28.341	0.0	Auditory/AA	44	28341
30.451	0.0	Auditory/AA	44	30451
32.671	0.0	Auditory/VV	46	32671
34.831	0.0	Auditory/VV	46	34831
36.761	0.0	Auditory/DC	42	36761
38.91	0.0	Auditory/AV	45	38910
41.0	0.0	Auditory/CC	43	41000
42.911	0.0	Auditory/DC	42	42911
45.12	0.0	Auditory/DD	41	45120
47.31	0.0	Auditory/DD	41	47310
49.231	0.0	Auditory/DC	42	49231
51.25	0.0	Auditory/DD	41	51250
53.121	0.0	Auditory/AA	44	53121
55.331	0.0	Auditory/AA	44	55331
57.171	0.0	Auditory/VV	46	57171
59.241	0.0	Auditory/DC	42	59241
61.179	0.0	Auditory/AV	45	61179
63.281	0.0	Auditory/VV	46	63281
65.2	0.0	Auditory/CC	43	65200
67.15	0.0	Auditory/AV	45	67150
69.25	0.0	Auditory/DC	42	69250
71.321	0.0	Auditory/VV	46	71321
73.549	0.0	Auditory/AV	45	73549
75.459	0.0	Auditory/AV	45	75459
77.62	0.0	Auditory/VV	46	77620
79.48	0.0	Auditory/AV	45	79480
81.409	0.0	Auditory/DD	41	81409
83.279	0.0	Auditory/AV	45	83279
85.42	0.0	Auditory/AA	44	85420
87.459	0.0	Auditory/DD	41	87459
89.609	0.0	Auditory/CC	43	89609
91.59	0.0	Auditory/AA	44	91590
93.789	0.0	Auditory/DD	41	93789
95.69	0.0	Auditory/AA	44	95690
97.529	0.0	Auditory/DD	41	97529
99.48	0.0	Auditory/DC	42	99480
101.689	0.0	Auditory/AV	45	101689
103.899	0.0	Auditory/CC	43	103899
105.928	0.0	Auditory/DD	41	105928
108.03	0.0	Auditory/AA	44	108030
110.029	0.0	Auditory/AV	45	110029
111.929	0.0	Auditory/DC	42	111929
113.878	0.0	Auditory/DD	41	113878
115.718	0.0	Auditory/CC	43	115718
117.809	0.0	Auditory/AA	44	117809
119.888	0.0	Auditory/AV	45	119888
121.908	0.0	Auditory/CC	43	121908
123.899	0.0	Auditory/AV	45	123899
125.948	0.0	Auditory/CC	43	125948
128.039	0.0	Auditory/AA	44	128039
129.909	0.0	Auditory/DC	42	129909
131.938	0.0	Auditory/AV	45	131938
134.089	0.0	Auditory/AA	44	134089
136.108	0.0	Auditory/CC	43	136108
138.267	0.0	Auditory/CC	43	138267
140.328	0.0	Auditory/DD	41	140328
142.267	0.0	Auditory/CC	43	142267
144.449	0.0	Auditory/DC	42	144449
146.557	0.0	Auditory/CC	43	146557
148.758	0.0	Auditory/AA	44	148758
150.689	0.0	Auditory/DC	42	150689
152.829	0.0	Auditory/VV	46	152829
154.758	0.0	Auditory/VV	46	154758
156.967	0.0	Auditory/AV	45	156967
