onset	duration	trial_type	value	sample
13.043	0.0	Auditory/AV	45	13043
14.993	0.0	Auditory/DD	41	14993
17.022	0.0	Auditory/AV	45	17022
19.094	0.0	Auditory/VV	46	19094
21.033	0.0	Auditory/VV	46	21033
23.173	0.0	Auditory/AV	45	23173
25.262	0.0	Auditory/DD	41	25262
27.303	0.0	Auditory/AV	45	27303
29.233	0.0	Auditory/DC	42	29233
31.272	0.0	Auditory/DD	41	31272
33.362	0.0	Auditory/AV	45	33362
35.283	0.0	Auditory/DC	42	35283
37.172	0.0	Auditory/AV	45	37172
39.353	0.0	Auditory/VV	46	39353
41.204	0.0	Auditory/VV	46	41204
43.244	0.0	Auditory/DC	42	43244
45.363	0.0	Auditory/AA	44	45363
47.363	0.0	Auditory/DC	42	47363
49.263	0.0	Auditory/VV	46	49263
51.322	0.0	Auditory/DC	42	51322
53.412	0.0	Auditory/DD	41	53412
55.473	0.0	Auditory/DC	42	55473
57.332	0.0	Auditory/CC	43	57332
59.482	0.0	Auditory/AA	44	59482
61.562	0.0	Auditory/VV	46	61562
63.401	0.0	Auditory/CC	43	63401
65.332	0.0	Auditory/DD	41	65332
67.213	0.0	Auditory/DC	42	67213
69.052	0.0	Auditory/AV	45	69052
71.172	0.0	Auditory/CC	43	71172
73.042	0.0	Auditory/CC	43	73042
75.203	0.0	Auditory/VV	46	75203
77.293	0.0	Auditory/AA	44	77293
79.243	0.0	Auditory/DC	42	79243
81.141	0.0	Auditory/CC	43	81141
83.142	0.0	Auditory/VV	46	83142
84.992	0.0	Auditory/CC	43	84992
86.882	0.0	Auditory/VV	46	86882
89.012	0.0	Auditory/AA	44	89012
91.012	0.0	Auditory/AA	44	91012
93.191	0.0	Auditory/DD	41	93191
95.221	0.0	Auditory/AV	45	95221
97.182	0.0	Auditory/VV	46	97182
99.221	0.0	Auditory/AV	45	99221
101.401	0.0	Auditory/AA	44	101401
103.492	0.0	Auditory/VV	46	103492
105.381	0.0	Auditory/CC	43	105381
107.6	0.0	Auditory/AV	45	107600
109.731	0.0	Auditory/VV	46	109731
111.962	0.0	Auditory/AA	44	111962
