filename	acq_time
meg/sub-Rt160359_ses-01_task-mcd_run-02_meg.fif	2016-11-30T12:45:34.096192Z
meg/sub-Rt160359_ses-01_task-mcd_run-03_meg.fif	2016-11-30T14:07:41.156520Z
meg/sub-Rt160359_ses-01_task-mcd_run-04_meg.fif	2016-11-30T12:55:53.116328Z
meg/sub-Rt160359_ses-01_task-mcd_run-05_meg.fif	2016-11-30T13:07:41.136263Z
meg/sub-Rt160359_ses-01_task-mcd_run-06_meg.fif	2016-11-30T13:15:23.279051Z
meg/sub-Rt160359_ses-01_task-mcd_run-07_meg.fif	2016-11-30T13:25:31.199664Z
meg/sub-Rt160359_ses-01_task-mcd_run-08_meg.fif	2016-11-30T13:35:02.256834Z
meg/sub-Rt160359_ses-01_task-mcd_run-09_meg.fif	2016-11-30T13:42:13.730951Z
meg/sub-Rt160359_ses-01_task-mcd_run-10_meg.fif	2016-11-30T13:51:48.056471Z
meg/sub-Rt160359_ses-01_task-mcd_run-11_meg.fif	2016-11-30T14:01:28.645748Z
meg/sub-Rt160359_ses-01_task-rest_run-01_meg.fif	2016-11-30T12:34:56.577765Z
