filename	acq_time
meg/sub-Mp110340_ses-01_task-mcd_run-02_meg.fif	2016-12-01T14:29:09.936565Z
meg/sub-Mp110340_ses-01_task-mcd_run-03_meg.fif	2016-12-01T14:40:38.330546Z
meg/sub-Mp110340_ses-01_task-mcd_run-04_meg.fif	2016-12-01T15:49:34.613304Z
meg/sub-Mp110340_ses-01_task-mcd_run-05_meg.fif	2016-12-01T14:50:40.994834Z
meg/sub-Mp110340_ses-01_task-mcd_run-06_meg.fif	2016-12-01T14:56:45.175055Z
meg/sub-Mp110340_ses-01_task-mcd_run-07_meg.fif	2016-12-01T15:06:29.866059Z
meg/sub-Mp110340_ses-01_task-mcd_run-08_meg.fif	2016-12-01T15:15:56.651174Z
meg/sub-Mp110340_ses-01_task-mcd_run-09_meg.fif	2016-12-01T15:22:48.569973Z
meg/sub-Mp110340_ses-01_task-mcd_run-10_meg.fif	2016-12-01T15:34:09.847565Z
meg/sub-Mp110340_ses-01_task-mcd_run-11_meg.fif	2016-12-01T15:43:13.182281Z
meg/sub-Mp110340_ses-01_task-rest_run-01_meg.fif	2016-12-01T14:18:26.126746Z
