onset	duration	trial_type	value	sample
4.247	0.0	Temporal/AV	25	4247
7.887	0.0	Temporal/AV	25	7887
11.028	0.0	Temporal/AA	24	11028
14.457	0.0	Temporal/CC	23	14457
17.777	0.0	Temporal/DD	21	17777
21.287	0.0	Temporal/DD	21	21287
25.327	0.0	Temporal/VV	26	25327
28.766	0.0	Temporal/AV	25	28766
32.858	0.0	Temporal/AA	24	32858
40.537	0.0	Temporal/AA	24	40537
43.437	0.0	Temporal/DC	22	43437
46.156	0.0	Temporal/AV	25	46156
49.577	0.0	Temporal/AA	24	49577
57.247	0.0	Temporal/DC	22	57247
60.146	0.0	Temporal/AV	25	60146
63.795	0.0	Temporal/AV	25	63795
67.225	0.0	Temporal/DD	21	67225
70.715	0.0	Temporal/DD	21	70715
74.345	0.0	Temporal/CC	23	74345
78.056	0.0	Temporal/AA	24	78056
85.905	0.0	Temporal/CC	23	85905
89.736	0.0	Temporal/AA	24	89736
97.396	0.0	Temporal/DC	22	97396
100.605	0.0	Temporal/CC	23	100605
103.645	0.0	Temporal/CC	23	103645
106.696	0.0	Temporal/AA	24	106696
114.364	0.0	Temporal/CC	23	114364
117.514	0.0	Temporal/DD	21	117514
120.734	0.0	Temporal/DD	21	120734
123.545	0.0	Temporal/VV	26	123545
131.384	0.0	Temporal/DD	21	131384
134.414	0.0	Temporal/DD	21	134414
141.995	0.0	Temporal/DC	22	141995
145.583	0.0	Temporal/AV	25	145583
148.774	0.0	Temporal/CC	23	148774
152.574	0.0	Temporal/DC	22	152574
155.864	0.0	Temporal/CC	23	155864
159.403	0.0	Temporal/CC	23	159403
162.674	0.0	Temporal/AA	24	162674
170.094	0.0	Temporal/AA	24	170094
172.874	0.0	Temporal/VV	26	172874
175.733	0.0	Temporal/DD	21	175733
178.664	0.0	Temporal/DC	22	178664
186.183	0.0	Temporal/AV	25	186183
193.753	0.0	Temporal/AA	24	193753
199.354	0.0	Temporal/VV	26	199354
202.684	0.0	Temporal/DC	22	202684
206.292	0.0	Temporal/AV	25	206292
210.173	0.0	Temporal/VV	26	210173
213.373	0.0	Temporal/VV	26	213373
216.892	0.0	Temporal/CC	23	216892
220.102	0.0	Temporal/AV	25	220102
223.543	0.0	Temporal/VV	26	223543
226.621	0.0	Temporal/AV	25	226621
230.341	0.0	Temporal/CC	23	230341
