onset	duration	trial_type	value	sample
3.296	0.0	Visual/AV	55	3296
5.275	0.0	Visual/AV	55	5275
7.416	0.0	Visual/CC	53	7416
9.395	0.0	Visual/DD	51	9395
11.586	0.0	Visual/CC	53	11586
13.546	0.0	Visual/DC	52	13546
15.715	0.0	Visual/DD	51	15715
17.946	0.0	Visual/DC	52	17946
19.875	0.0	Visual/CC	53	19875
21.826	0.0	Visual/AA	54	21826
23.916	0.0	Visual/AA	54	23916
26.066	0.0	Visual/VV	56	26066
27.975	0.0	Visual/AV	55	27975
30.205	0.0	Visual/CC	53	30205
32.086	0.0	Visual/VV	56	32086
33.985	0.0	Visual/AA	54	33985
36.055	0.0	Visual/CC	53	36055
38.154	0.0	Visual/DD	51	38154
40.155	0.0	Visual/AA	54	40155
42.386	0.0	Visual/DC	52	42386
44.265	0.0	Visual/DC	52	44265
46.304	0.0	Visual/AV	55	46304
48.324	0.0	Visual/CC	53	48324
50.466	0.0	Visual/DC	52	50466
52.625	0.0	Visual/CC	53	52625
54.594	0.0	Visual/CC	53	54594
56.455	0.0	Visual/DD	51	56455
58.485	0.0	Visual/AA	54	58485
60.374	0.0	Visual/DD	51	60374
62.415	0.0	Visual/VV	56	62415
64.544	0.0	Visual/DD	51	64544
66.564	0.0	Visual/CC	53	66564
68.505	0.0	Visual/AA	54	68505
70.454	0.0	Visual/AV	55	70454
72.464	0.0	Visual/AV	55	72464
74.585	0.0	Visual/AA	54	74585
76.544	0.0	Visual/AV	55	76544
78.474	0.0	Visual/AV	55	78474
80.634	0.0	Visual/DD	51	80634
82.724	0.0	Visual/AV	55	82724
84.804	0.0	Visual/CC	53	84804
86.794	0.0	Visual/CC	53	86794
88.783	0.0	Visual/AV	55	88783
90.733	0.0	Visual/DD	51	90733
92.874	0.0	Visual/CC	53	92874
94.804	0.0	Visual/DC	52	94804
96.924	0.0	Visual/VV	56	96924
98.923	0.0	Visual/CC	53	98923
100.974	0.0	Visual/DC	52	100974
103.013	0.0	Visual/CC	53	103013
105.133	0.0	Visual/AV	55	105133
107.094	0.0	Visual/DC	52	107094
109.174	0.0	Visual/VV	56	109174
111.184	0.0	Visual/VV	56	111184
113.113	0.0	Visual/AV	55	113113
115.153	0.0	Visual/VV	56	115153
117.384	0.0	Visual/AA	54	117384
119.363	0.0	Visual/AA	54	119363
121.543	0.0	Visual/DD	51	121543
123.393	0.0	Visual/AV	55	123393
125.593	0.0	Visual/CC	53	125593
127.573	0.0	Visual/VV	56	127573
129.723	0.0	Visual/AV	55	129723
131.634	0.0	Visual/VV	56	131634
133.634	0.0	Visual/AA	54	133634
135.623	0.0	Visual/CC	53	135623
137.733	0.0	Visual/VV	56	137733
139.633	0.0	Visual/AA	54	139633
141.553	0.0	Visual/DC	52	141553
143.723	0.0	Visual/AA	54	143723
145.704	0.0	Visual/DC	52	145704
147.773	0.0	Visual/AA	54	147773
149.743	0.0	Visual/AV	55	149743
151.833	0.0	Visual/DC	52	151833
154.062	0.0	Visual/DD	51	154062
156.122	0.0	Visual/AV	55	156122
158.122	0.0	Visual/CC	53	158122
160.123	0.0	Visual/VV	56	160123
162.053	0.0	Visual/DC	52	162053
163.952	0.0	Visual/DD	51	163952
165.953	0.0	Visual/VV	56	165953
167.821	0.0	Visual/AV	55	167821
169.691	0.0	Visual/DD	51	169691
171.892	0.0	Visual/AV	55	171892
173.902	0.0	Visual/DC	52	173902
175.812	0.0	Visual/VV	56	175812
177.721	0.0	Visual/AV	55	177721
179.832	0.0	Visual/AV	55	179832
181.833	0.0	Visual/DC	52	181833
183.762	0.0	Visual/DC	52	183762
185.952	0.0	Visual/CC	53	185952
187.993	0.0	Visual/DC	52	187993
190.222	0.0	Visual/VV	56	190222
192.453	0.0	Visual/VV	56	192453
194.591	0.0	Visual/AV	55	194591
196.461	0.0	Visual/CC	53	196461
198.492	0.0	Visual/VV	56	198492
200.652	0.0	Visual/DC	52	200652
202.662	0.0	Visual/AA	54	202662
204.791	0.0	Visual/DD	51	204791
206.672	0.0	Visual/AA	54	206672
208.57	0.0	Visual/AV	55	208570
210.452	0.0	Visual/DC	52	210452
212.672	0.0	Visual/AA	54	212672
214.601	0.0	Visual/DC	52	214601
216.56	0.0	Visual/DD	51	216560
218.73	0.0	Visual/CC	53	218730
220.801	0.0	Visual/VV	56	220801
222.881	0.0	Visual/DD	51	222881
224.751	0.0	Visual/DD	51	224751
226.651	0.0	Visual/AA	54	226651
228.622	0.0	Visual/VV	56	228622
230.621	0.0	Visual/DD	51	230621
232.801	0.0	Visual/AA	54	232801
234.71	0.0	Visual/AV	55	234710
236.73	0.0	Visual/CC	53	236730
238.96	0.0	Visual/CC	53	238960
240.951	0.0	Visual/VV	56	240951
243.061	0.0	Visual/DC	52	243061
245.211	0.0	Visual/VV	56	245211
247.101	0.0	Visual/DC	52	247101
249.13	0.0	Visual/DD	51	249130
251.001	0.0	Visual/AA	54	251001
252.841	0.0	Visual/VV	56	252841
254.75	0.0	Visual/CC	53	254750
256.769	0.0	Visual/DD	51	256769
258.899	0.0	Visual/DD	51	258899
260.911	0.0	Visual/AA	54	260911
262.951	0.0	Visual/DC	52	262951
264.841	0.0	Visual/AA	54	264841
266.74	0.0	Visual/DD	51	266740
268.8	0.0	Visual/VV	56	268800
270.951	0.0	Visual/AA	54	270951
272.809	0.0	Visual/CC	53	272809
274.93	0.0	Visual/DC	52	274930
276.969	0.0	Visual/DD	51	276969
278.89	0.0	Visual/VV	56	278890
280.98	0.0	Visual/VV	56	280980
282.859	0.0	Visual/CC	53	282859
284.899	0.0	Visual/DD	51	284899
286.9	0.0	Visual/DC	52	286900
289.019	0.0	Visual/AV	55	289019
291.139	0.0	Visual/DD	51	291139
293.019	0.0	Visual/DD	51	293019
295.089	0.0	Visual/AV	55	295089
297.12	0.0	Visual/AA	54	297120
299.04	0.0	Visual/AA	54	299040
301.019	0.0	Visual/VV	56	301019
302.89	0.0	Visual/DC	52	302890
304.91	0.0	Visual/AA	54	304910
