filename	acq_time
meg/sub-Mk150295_ses-01_task-mcd_run-02_meg.fif	2016-12-07T10:16:32.731476Z
meg/sub-Mk150295_ses-01_task-mcd_run-03_meg.fif	2016-12-07T10:26:02.319818Z
meg/sub-Mk150295_ses-01_task-mcd_run-04_meg.fif	2016-12-07T11:33:00.030513Z
meg/sub-Mk150295_ses-01_task-mcd_run-05_meg.fif	2016-12-07T10:35:25.135308Z
meg/sub-Mk150295_ses-01_task-mcd_run-06_meg.fif	2016-12-07T10:42:09.608606Z
meg/sub-Mk150295_ses-01_task-mcd_run-07_meg.fif	2016-12-07T10:51:14.274617Z
meg/sub-Mk150295_ses-01_task-mcd_run-08_meg.fif	2016-12-07T11:00:11.410268Z
meg/sub-Mk150295_ses-01_task-mcd_run-09_meg.fif	2016-12-07T11:07:28.813100Z
meg/sub-Mk150295_ses-01_task-mcd_run-10_meg.fif	2016-12-07T11:17:09.330520Z
meg/sub-Mk150295_ses-01_task-mcd_run-11_meg.fif	2016-12-07T11:26:12.597205Z
meg/sub-Mk150295_ses-01_task-rest_run-01_meg.fif	2016-12-07T10:03:24.047158Z
