filename	acq_time
meg/sub-Cb140229_ses-01_task-mcd_run-02_meg.fif	2016-12-13T09:21:40.548237Z
meg/sub-Cb140229_ses-01_task-mcd_run-03_meg.fif	2016-12-13T09:31:40.336776Z
meg/sub-Cb140229_ses-01_task-mcd_run-04_meg.fif	2016-12-13T10:37:50.010292Z
meg/sub-Cb140229_ses-01_task-mcd_run-05_meg.fif	2016-12-13T09:40:59.295903Z
meg/sub-Cb140229_ses-01_task-mcd_run-06_meg.fif	2016-12-13T09:47:45.707844Z
meg/sub-Cb140229_ses-01_task-mcd_run-07_meg.fif	2016-12-13T09:56:46.582646Z
meg/sub-Cb140229_ses-01_task-mcd_run-08_meg.fif	2016-12-13T10:06:21.211836Z
meg/sub-Cb140229_ses-01_task-mcd_run-09_meg.fif	2016-12-13T10:13:03.594835Z
meg/sub-Cb140229_ses-01_task-mcd_run-10_meg.fif	2016-12-13T10:22:14.050043Z
meg/sub-Cb140229_ses-01_task-mcd_run-11_meg.fif	2016-12-13T10:31:16.706940Z
meg/sub-Cb140229_ses-01_task-rest_run-01_meg.fif	2016-12-13T09:11:50.943363Z
