onset	duration	trial_type	value	sample
5.044	0.0	Temporal/DC	22	5044
9.103	0.0	Temporal/DC	22	9103
12.353	0.0	Temporal/AA	24	12353
15.523	0.0	Temporal/VV	26	15523
18.692	0.0	Temporal/DD	21	18692
21.773	0.0	Temporal/AA	24	21773
25.132	0.0	Temporal/CC	23	25132
28.572	0.0	Temporal/AV	25	28572
32.153	0.0	Temporal/DC	22	32153
35.562	0.0	Temporal/CC	23	35562
38.892	0.0	Temporal/CC	23	38892
42.032	0.0	Temporal/AA	24	42032
45.222	0.0	Temporal/CC	23	45222
48.542	0.0	Temporal/DD	21	48542
52.083	0.0	Temporal/DC	22	52083
55.511	0.0	Temporal/AV	25	55511
58.963	0.0	Temporal/DC	22	58963
61.981	0.0	Temporal/DD	21	61981
65.391	0.0	Temporal/DD	21	65391
68.721	0.0	Temporal/AV	25	68721
71.752	0.0	Temporal/DC	22	71752
75.101	0.0	Temporal/DD	21	75101
78.851	0.0	Temporal/AV	25	78851
82.542	0.0	Temporal/DC	22	82542
85.911	0.0	Temporal/AV	25	85911
89.202	0.0	Temporal/VV	26	89202
92.57	0.0	Temporal/CC	23	92570
96.081	0.0	Temporal/AV	25	96081
99.311	0.0	Temporal/AA	24	99311
102.452	0.0	Temporal/VV	26	102452
105.81	0.0	Temporal/DD	21	105810
109.791	0.0	Temporal/DC	22	109791
113.061	0.0	Temporal/AA	24	113061
116.02	0.0	Temporal/AV	25	116020
119.02	0.0	Temporal/AV	25	119020
122.28	0.0	Temporal/AA	24	122280
125.63	0.0	Temporal/AV	25	125630
128.97	0.0	Temporal/CC	23	128970
132.32	0.0	Temporal/VV	26	132320
135.679	0.0	Temporal/DD	21	135679
138.889	0.0	Temporal/CC	23	138889
142.729	0.0	Temporal/CC	23	142729
146.629	0.0	Temporal/DD	21	146629
149.889	0.0	Temporal/CC	23	149889
153.69	0.0	Temporal/DC	22	153690
157.13	0.0	Temporal/AA	24	157130
160.09	0.0	Temporal/DC	22	160090
163.1	0.0	Temporal/DC	22	163100
166.318	0.0	Temporal/CC	23	166318
169.669	0.0	Temporal/DD	21	169669
172.869	0.0	Temporal/CC	23	172869
176.358	0.0	Temporal/DD	21	176358
179.429	0.0	Temporal/VV	26	179429
182.24	0.0	Temporal/AA	24	182240
185.268	0.0	Temporal/AV	25	185268
188.459	0.0	Temporal/VV	26	188459
191.569	0.0	Temporal/VV	26	191569
194.548	0.0	Temporal/AV	25	194548
197.899	0.0	Temporal/AA	24	197899
200.899	0.0	Temporal/DC	22	200899
204.399	0.0	Temporal/VV	26	204399
207.458	0.0	Temporal/DD	21	207458
210.179	0.0	Temporal/VV	26	210179
213.618	0.0	Temporal/AV	25	213618
