onset	duration	trial_type	value	sample
4.427	0.0	Visual/DC	52	4427
6.546	0.0	Visual/CC	53	6546
8.467	0.0	Visual/VV	56	8467
10.466	0.0	Visual/CC	53	10466
12.516	0.0	Visual/AA	54	12516
14.436	0.0	Visual/VV	56	14436
16.416	0.0	Visual/VV	56	16416
18.416	0.0	Visual/DC	52	18416
20.325	0.0	Visual/CC	53	20325
22.286	0.0	Visual/AA	54	22286
24.466	0.0	Visual/CC	53	24466
26.515	0.0	Visual/CC	53	26515
28.595	0.0	Visual/AV	55	28595
30.655	0.0	Visual/DD	51	30655
32.646	0.0	Visual/VV	56	32646
34.736	0.0	Visual/DC	52	34736
36.836	0.0	Visual/AA	54	36836
38.796	0.0	Visual/AA	54	38796
40.755	0.0	Visual/CC	53	40755
42.756	0.0	Visual/AA	54	42756
44.935	0.0	Visual/CC	53	44935
46.904	0.0	Visual/DD	51	46904
48.876	0.0	Visual/AA	54	48876
50.845	0.0	Visual/AV	55	50845
52.955	0.0	Visual/AA	54	52955
54.976	0.0	Visual/AA	54	54976
57.114	0.0	Visual/CC	53	57114
58.984	0.0	Visual/CC	53	58984
60.844	0.0	Visual/AV	55	60844
62.854	0.0	Visual/AV	55	62854
64.955	0.0	Visual/VV	56	64955
66.934	0.0	Visual/DD	51	66934
68.934	0.0	Visual/DD	51	68934
70.884	0.0	Visual/CC	53	70884
73.074	0.0	Visual/AV	55	73074
75.065	0.0	Visual/VV	56	75065
77.035	0.0	Visual/VV	56	77035
79.044	0.0	Visual/DD	51	79044
81.095	0.0	Visual/DC	52	81095
83.214	0.0	Visual/AV	55	83214
85.243	0.0	Visual/CC	53	85243
87.323	0.0	Visual/AV	55	87323
89.215	0.0	Visual/VV	56	89215
91.244	0.0	Visual/DC	52	91244
93.105	0.0	Visual/VV	56	93105
95.055	0.0	Visual/DC	52	95055
97.153	0.0	Visual/DD	51	97153
99.153	0.0	Visual/DD	51	99153
101.254	0.0	Visual/AV	55	101254
103.243	0.0	Visual/AV	55	103243
105.363	0.0	Visual/DD	51	105363
107.375	0.0	Visual/AA	54	107375
109.264	0.0	Visual/DC	52	109264
111.483	0.0	Visual/AV	55	111483
113.553	0.0	Visual/DD	51	113553
115.644	0.0	Visual/DC	52	115644
117.654	0.0	Visual/AA	54	117654
119.673	0.0	Visual/DD	51	119673
121.533	0.0	Visual/CC	53	121533
123.474	0.0	Visual/DC	52	123474
125.554	0.0	Visual/AA	54	125554
127.782	0.0	Visual/CC	53	127782
129.833	0.0	Visual/DD	51	129833
131.692	0.0	Visual/AV	55	131692
133.564	0.0	Visual/AA	54	133564
135.683	0.0	Visual/CC	53	135683
137.662	0.0	Visual/DD	51	137662
139.793	0.0	Visual/DD	51	139793
141.714	0.0	Visual/VV	56	141714
143.612	0.0	Visual/DD	51	143612
145.732	0.0	Visual/AV	55	145732
147.783	0.0	Visual/VV	56	147783
150.003	0.0	Visual/DD	51	150003
152.113	0.0	Visual/VV	56	152113
154.172	0.0	Visual/AV	55	154172
156.163	0.0	Visual/DC	52	156163
158.083	0.0	Visual/DD	51	158083
160.162	0.0	Visual/CC	53	160162
162.132	0.0	Visual/DD	51	162132
164.053	0.0	Visual/AA	54	164053
166.242	0.0	Visual/CC	53	166242
168.233	0.0	Visual/VV	56	168233
170.303	0.0	Visual/DC	52	170303
172.332	0.0	Visual/DD	51	172332
174.382	0.0	Visual/CC	53	174382
176.522	0.0	Visual/AV	55	176522
178.572	0.0	Visual/DC	52	178572
180.651	0.0	Visual/DD	51	180651
182.803	0.0	Visual/AA	54	182803
184.651	0.0	Visual/AV	55	184651
186.562	0.0	Visual/VV	56	186562
188.482	0.0	Visual/AA	54	188482
190.673	0.0	Visual/VV	56	190673
192.612	0.0	Visual/AA	54	192612
194.782	0.0	Visual/DC	52	194782
196.623	0.0	Visual/VV	56	196623
198.652	0.0	Visual/AA	54	198652
