filename	acq_time
meg/sub-Cc160310_ses-01_task-mcd_run-02_meg.fif	2016-12-07T13:54:55.398219Z
meg/sub-Cc160310_ses-01_task-mcd_run-03_meg.fif	2016-12-07T14:08:21.072589Z
meg/sub-Cc160310_ses-01_task-mcd_run-04_meg.fif	2016-12-07T15:25:01.021068Z
meg/sub-Cc160310_ses-01_task-mcd_run-05_meg.fif	2016-12-07T14:21:55.296627Z
meg/sub-Cc160310_ses-01_task-mcd_run-06_meg.fif	2016-12-07T14:30:25.563872Z
meg/sub-Cc160310_ses-01_task-mcd_run-07_meg.fif	2016-12-07T14:40:06.199391Z
meg/sub-Cc160310_ses-01_task-mcd_run-08_meg.fif	2016-12-07T14:51:29.420900Z
meg/sub-Cc160310_ses-01_task-mcd_run-09_meg.fif	2016-12-07T14:58:03.062957Z
meg/sub-Cc160310_ses-01_task-mcd_run-10_meg.fif	2016-12-07T15:08:28.462967Z
meg/sub-Cc160310_ses-01_task-mcd_run-11_meg.fif	2016-12-07T15:18:49.448615Z
meg/sub-Cc160310_ses-01_task-rest_run-01_meg.fif	2016-12-07T13:43:00.057376Z
