onset	duration	trial_type	value	sample
4.65	0.0	Temporal/CC	23	4650
7.58	0.0	Temporal/VV	26	7580
11.019	0.0	Temporal/CC	23	11019
14.2	0.0	Temporal/AA	24	14200
17.199	0.0	Temporal/AV	25	17199
20.0	0.0	Temporal/AA	24	20000
22.999	0.0	Temporal/CC	23	22999
26.23	0.0	Temporal/AA	24	26230
29.259	0.0	Temporal/DC	22	29259
32.208	0.0	Temporal/CC	23	32208
35.548	0.0	Temporal/AV	25	35548
38.309	0.0	Temporal/DD	21	38309
41.638	0.0	Temporal/CC	23	41638
44.628	0.0	Temporal/AV	25	44628
47.819	0.0	Temporal/DC	22	47819
50.789	0.0	Temporal/DC	22	50789
54.358	0.0	Temporal/AV	25	54358
57.398	0.0	Temporal/AV	25	57398
60.629	0.0	Temporal/VV	26	60629
64.239	0.0	Temporal/DC	22	64239
67.178	0.0	Temporal/DC	22	67178
69.938	0.0	Temporal/DD	21	69938
73.069	0.0	Temporal/DC	22	73069
76.217	0.0	Temporal/CC	23	76217
79.439	0.0	Temporal/AA	24	79439
82.497	0.0	Temporal/CC	23	82497
85.439	0.0	Temporal/AA	24	85439
88.547	0.0	Temporal/AV	25	88547
91.877	0.0	Temporal/CC	23	91877
94.917	0.0	Temporal/DD	21	94917
98.078	0.0	Temporal/VV	26	98078
100.998	0.0	Temporal/AA	24	100998
104.077	0.0	Temporal/CC	23	104077
107.438	0.0	Temporal/DC	22	107438
110.777	0.0	Temporal/AV	25	110777
114.046	0.0	Temporal/AV	25	114046
117.427	0.0	Temporal/DC	22	117427
121.277	0.0	Temporal/CC	23	121277
124.336	0.0	Temporal/AV	25	124336
127.696	0.0	Temporal/AV	25	127696
131.717	0.0	Temporal/AA	24	131717
135.387	0.0	Temporal/AA	24	135387
139.319	0.0	Temporal/DD	21	139319
142.676	0.0	Temporal/VV	26	142676
145.786	0.0	Temporal/DD	21	145786
148.776	0.0	Temporal/CC	23	148776
152.026	0.0	Temporal/CC	23	152026
155.465	0.0	Temporal/DD	21	155465
158.715	0.0	Temporal/AV	25	158715
161.926	0.0	Temporal/AA	24	161926
164.985	0.0	Temporal/CC	23	164985
168.215	0.0	Temporal/DD	21	168215
171.646	0.0	Temporal/DC	22	171646
174.546	0.0	Temporal/AA	24	174546
177.375	0.0	Temporal/AV	25	177375
180.396	0.0	Temporal/DC	22	180396
183.735	0.0	Temporal/AV	25	183735
187.156	0.0	Temporal/VV	26	187156
190.396	0.0	Temporal/AA	24	190396
193.285	0.0	Temporal/AV	25	193285
196.384	0.0	Temporal/CC	23	196384
199.726	0.0	Temporal/AA	24	199726
202.884	0.0	Temporal/DD	21	202884
206.415	0.0	Temporal/DC	22	206415
209.635	0.0	Temporal/AA	24	209635
213.175	0.0	Temporal/DC	22	213175
216.375	0.0	Temporal/DC	22	216375
219.415	0.0	Temporal/VV	26	219415
222.454	0.0	Temporal/CC	23	222454
225.854	0.0	Temporal/DD	21	225854
229.144	0.0	Temporal/AV	25	229144
232.704	0.0	Temporal/CC	23	232704
236.444	0.0	Temporal/CC	23	236444
240.423	0.0	Temporal/DD	21	240423
244.373	0.0	Temporal/CC	23	244373
248.123	0.0	Temporal/CC	23	248123
251.164	0.0	Temporal/VV	26	251164
254.394	0.0	Temporal/VV	26	254394
257.555	0.0	Temporal/AA	24	257555
261.774	0.0	Temporal/AA	24	261774
264.654	0.0	Temporal/DC	22	264654
267.894	0.0	Temporal/VV	26	267894
270.632	0.0	Temporal/DD	21	270632
273.882	0.0	Temporal/DD	21	273882
276.993	0.0	Temporal/CC	23	276993
280.043	0.0	Temporal/VV	26	280043
282.912	0.0	Temporal/CC	23	282912
286.223	0.0	Temporal/DD	21	286223
289.054	0.0	Temporal/VV	26	289054
292.184	0.0	Temporal/DC	22	292184
295.402	0.0	Temporal/DD	21	295402
298.422	0.0	Temporal/DD	21	298422
301.073	0.0	Temporal/VV	26	301073
304.242	0.0	Temporal/AV	25	304242
308.793	0.0	Temporal/VV	26	308793
311.903	0.0	Temporal/VV	26	311903
314.831	0.0	Temporal/AV	25	314831
317.993	0.0	Temporal/AA	24	317993
321.402	0.0	Temporal/AV	25	321402
324.161	0.0	Temporal/CC	23	324161
327.232	0.0	Temporal/CC	23	327232
330.331	0.0	Temporal/DD	21	330331
333.162	0.0	Temporal/DC	22	333162
336.052	0.0	Temporal/CC	23	336052
339.131	0.0	Temporal/AV	25	339131
344.092	0.0	Temporal/DD	21	344092
347.092	0.0	Temporal/VV	26	347092
350.331	0.0	Temporal/DD	21	350331
353.372	0.0	Temporal/VV	26	353372
356.711	0.0	Temporal/AA	24	356711
359.662	0.0	Temporal/DC	22	359662
362.841	0.0	Temporal/DD	21	362841
365.972	0.0	Temporal/DC	22	365972
369.181	0.0	Temporal/AV	25	369181
372.131	0.0	Temporal/AA	24	372131
375.54	0.0	Temporal/AV	25	375540
378.831	0.0	Temporal/AA	24	378831
382.721	0.0	Temporal/DC	22	382721
386.441	0.0	Temporal/VV	26	386441
389.19	0.0	Temporal/DD	21	389190
393.291	0.0	Temporal/VV	26	393291
396.42	0.0	Temporal/AA	24	396420
400.811	0.0	Temporal/VV	26	400811
403.821	0.0	Temporal/VV	26	403821
406.739	0.0	Temporal/DD	21	406739
409.811	0.0	Temporal/VV	26	409811
412.9	0.0	Temporal/DC	22	412900
415.81	0.0	Temporal/AV	25	415810
418.569	0.0	Temporal/AV	25	418569
421.761	0.0	Temporal/DC	22	421761
424.789	0.0	Temporal/DD	21	424789
428.079	0.0	Temporal/DD	21	428079
431.17	0.0	Temporal/VV	26	431170
434.61	0.0	Temporal/DC	22	434610
437.719	0.0	Temporal/DD	21	437719
441.289	0.0	Temporal/AA	24	441289
444.52	0.0	Temporal/AA	24	444520
447.65	0.0	Temporal/DC	22	447650
451.09	0.0	Temporal/VV	26	451090
454.778	0.0	Temporal/AV	25	454778
459.01	0.0	Temporal/AA	24	459010
462.699	0.0	Temporal/AA	24	462699
466.389	0.0	Temporal/DC	22	466389
470.499	0.0	Temporal/VV	26	470499
473.739	0.0	Temporal/DC	22	473739
476.738	0.0	Temporal/CC	23	476738
479.748	0.0	Temporal/AA	24	479748
482.949	0.0	Temporal/VV	26	482949
488.298	0.0	Temporal/DD	21	488298
491.447	0.0	Temporal/AV	25	491447
