onset	duration	trial_type	value	sample
1.36	0.0	Auditory/DD	41	1360
3.571	0.0	Auditory/VV	46	3571
5.629	0.0	Auditory/AV	45	5629
7.5	0.0	Auditory/VV	46	7500
9.431	0.0	Auditory/AA	44	9431
11.37	0.0	Auditory/DC	42	11370
13.32	0.0	Auditory/DD	41	13320
15.52	0.0	Auditory/CC	43	15520
17.62	0.0	Auditory/AA	44	17620
19.539	0.0	Auditory/CC	43	19539
21.53	0.0	Auditory/DC	42	21530
23.62	0.0	Auditory/DC	42	23620
25.489	0.0	Auditory/DD	41	25489
27.39	0.0	Auditory/CC	43	27390
29.28	0.0	Auditory/AA	44	29280
31.359	0.0	Auditory/DD	41	31359
33.44	0.0	Auditory/AA	44	33440
35.669	0.0	Auditory/DD	41	35669
37.58	0.0	Auditory/AA	44	37580
39.639	0.0	Auditory/CC	43	39639
41.639	0.0	Auditory/AV	45	41639
43.699	0.0	Auditory/DD	41	43699
45.559	0.0	Auditory/CC	43	45559
47.79	0.0	Auditory/DC	42	47790
49.878	0.0	Auditory/AV	45	49878
51.949	0.0	Auditory/AV	45	51949
53.82	0.0	Auditory/AA	44	53820
55.85	0.0	Auditory/AA	44	55850
58.07	0.0	Auditory/DC	42	58070
60.168	0.0	Auditory/CC	43	60168
62.088	0.0	Auditory/AV	45	62088
64.168	0.0	Auditory/AV	45	64168
66.118	0.0	Auditory/DD	41	66118
68.318	0.0	Auditory/DD	41	68318
70.319	0.0	Auditory/AA	44	70319
72.328	0.0	Auditory/CC	43	72328
74.39	0.0	Auditory/VV	46	74390
76.248	0.0	Auditory/AV	45	76248
78.169	0.0	Auditory/VV	46	78169
80.299	0.0	Auditory/AV	45	80299
82.519	0.0	Auditory/DC	42	82519
84.638	0.0	Auditory/CC	43	84638
86.588	0.0	Auditory/AV	45	86588
88.648	0.0	Auditory/DD	41	88648
90.538	0.0	Auditory/AV	45	90538
92.587	0.0	Auditory/CC	43	92587
94.579	0.0	Auditory/VV	46	94579
96.628	0.0	Auditory/VV	46	96628
98.858	0.0	Auditory/DD	41	98858
100.838	0.0	Auditory/VV	46	100838
102.747	0.0	Auditory/AV	45	102747
104.708	0.0	Auditory/DC	42	104708
106.889	0.0	Auditory/VV	46	106889
108.988	0.0	Auditory/VV	46	108988
111.008	0.0	Auditory/AV	45	111008
113.108	0.0	Auditory/VV	46	113108
115.128	0.0	Auditory/DC	42	115128
117.139	0.0	Auditory/VV	46	117139
119.058	0.0	Auditory/DD	41	119058
120.969	0.0	Auditory/VV	46	120969
123.118	0.0	Auditory/AA	44	123118
125.098	0.0	Auditory/DC	42	125098
126.968	0.0	Auditory/AV	45	126968
129.088	0.0	Auditory/VV	46	129088
131.167	0.0	Auditory/DD	41	131167
133.277	0.0	Auditory/AV	45	133277
135.267	0.0	Auditory/CC	43	135267
137.208	0.0	Auditory/DC	42	137208
139.057	0.0	Auditory/DD	41	139057
141.167	0.0	Auditory/AA	44	141167
143.118	0.0	Auditory/DC	42	143118
145.307	0.0	Auditory/DD	41	145307
147.206	0.0	Auditory/CC	43	147206
149.387	0.0	Auditory/DD	41	149387
151.587	0.0	Auditory/AA	44	151587
153.757	0.0	Auditory/DD	41	153757
155.597	0.0	Auditory/CC	43	155597
157.737	0.0	Auditory/DC	42	157737
159.928	0.0	Auditory/VV	46	159928
161.817	0.0	Auditory/AA	44	161817
163.867	0.0	Auditory/DC	42	163867
165.836	0.0	Auditory/CC	43	165836
167.977	0.0	Auditory/AA	44	167977
169.877	0.0	Auditory/DC	42	169877
171.856	0.0	Auditory/AV	45	171856
173.707	0.0	Auditory/VV	46	173707
175.886	0.0	Auditory/DD	41	175886
177.977	0.0	Auditory/AA	44	177977
180.207	0.0	Auditory/VV	46	180207
182.246	0.0	Auditory/AV	45	182246
184.366	0.0	Auditory/DD	41	184366
186.237	0.0	Auditory/AA	44	186237
188.186	0.0	Auditory/AV	45	188186
190.027	0.0	Auditory/DC	42	190027
192.257	0.0	Auditory/VV	46	192257
194.267	0.0	Auditory/VV	46	194267
196.466	0.0	Auditory/AV	45	196466
198.655	0.0	Auditory/AV	45	198655
200.575	0.0	Auditory/CC	43	200575
202.636	0.0	Auditory/CC	43	202636
204.586	0.0	Auditory/DC	42	204586
206.615	0.0	Auditory/CC	43	206615
208.495	0.0	Auditory/AV	45	208495
210.366	0.0	Auditory/AA	44	210366
212.405	0.0	Auditory/AV	45	212405
214.306	0.0	Auditory/VV	46	214306
216.245	0.0	Auditory/DD	41	216245
218.266	0.0	Auditory/AA	44	218266
220.176	0.0	Auditory/AA	44	220176
222.305	0.0	Auditory/DD	41	222305
224.286	0.0	Auditory/VV	46	224286
226.506	0.0	Auditory/VV	46	226506
228.584	0.0	Auditory/AV	45	228584
230.455	0.0	Auditory/DC	42	230455
232.546	0.0	Auditory/DC	42	232546
234.646	0.0	Auditory/AA	44	234646
236.874	0.0	Auditory/DD	41	236874
238.965	0.0	Auditory/CC	43	238965
240.865	0.0	Auditory/DC	42	240865
242.904	0.0	Auditory/CC	43	242904
244.875	0.0	Auditory/DC	42	244875
246.954	0.0	Auditory/DD	41	246954
249.104	0.0	Auditory/DD	41	249104
251.256	0.0	Auditory/VV	46	251256
253.204	0.0	Auditory/CC	43	253204
255.125	0.0	Auditory/AA	44	255125
257.304	0.0	Auditory/CC	43	257304
259.455	0.0	Auditory/DC	42	259455
261.394	0.0	Auditory/DD	41	261394
263.594	0.0	Auditory/AV	45	263594
265.755	0.0	Auditory/DC	42	265755
267.674	0.0	Auditory/CC	43	267674
269.724	0.0	Auditory/CC	43	269724
271.735	0.0	Auditory/AA	44	271735
273.624	0.0	Auditory/VV	46	273624
275.515	0.0	Auditory/VV	46	275515
277.724	0.0	Auditory/CC	43	277724
279.935	0.0	Auditory/AA	44	279935
281.935	0.0	Auditory/DC	42	281935
283.874	0.0	Auditory/DC	42	283874
286.095	0.0	Auditory/AA	44	286095
288.254	0.0	Auditory/CC	43	288254
290.243	0.0	Auditory/CC	43	290243
292.435	0.0	Auditory/AA	44	292435
294.623	0.0	Auditory/AV	45	294623
296.733	0.0	Auditory/DD	41	296733
298.904	0.0	Auditory/AA	44	298904
300.804	0.0	Auditory/DC	42	300804
302.824	0.0	Auditory/VV	46	302824
304.993	0.0	Auditory/AV	45	304993
