onset	duration	trial_type	value	sample
4.91	0.0	Visual/AV	55	4910
6.979	0.0	Visual/CC	53	6979
8.95	0.0	Visual/CC	53	8950
11.06	0.0	Visual/AA	54	11060
13.039	0.0	Visual/DD	51	13039
15.09	0.0	Visual/AA	54	15090
17.149	0.0	Visual/DD	51	17149
19.02	0.0	Visual/DC	52	19020
21.19	0.0	Visual/DC	52	21190
23.42	0.0	Visual/VV	56	23420
25.38	0.0	Visual/VV	56	25380
27.379	0.0	Visual/DD	51	27379
29.569	0.0	Visual/CC	53	29569
31.49	0.0	Visual/VV	56	31490
33.519	0.0	Visual/AA	54	33519
35.62	0.0	Visual/AA	54	35620
37.638	0.0	Visual/DD	51	37638
39.599	0.0	Visual/AA	54	39599
41.579	0.0	Visual/DD	51	41579
43.478	0.0	Visual/CC	53	43478
45.699	0.0	Visual/AV	55	45699
47.619	0.0	Visual/AV	55	47619
49.699	0.0	Visual/DD	51	49699
51.789	0.0	Visual/VV	56	51789
53.678	0.0	Visual/DD	51	53678
55.768	0.0	Visual/AV	55	55768
57.978	0.0	Visual/AV	55	57978
60.039	0.0	Visual/DC	52	60039
61.889	0.0	Visual/DC	52	61889
63.739	0.0	Visual/VV	56	63739
65.798	0.0	Visual/CC	53	65798
67.708	0.0	Visual/AV	55	67708
69.739	0.0	Visual/DC	52	69739
71.869	0.0	Visual/AA	54	71869
74.018	0.0	Visual/DC	52	74018
76.058	0.0	Visual/AA	54	76058
78.228	0.0	Visual/DC	52	78228
80.329	0.0	Visual/VV	56	80329
82.379	0.0	Visual/DC	52	82379
84.348	0.0	Visual/VV	56	84348
86.448	0.0	Visual/CC	53	86448
88.458	0.0	Visual/DD	51	88458
90.687	0.0	Visual/AV	55	90687
92.918	0.0	Visual/VV	56	92918
94.778	0.0	Visual/CC	53	94778
96.997	0.0	Visual/DD	51	96997
99.137	0.0	Visual/CC	53	99137
101.098	0.0	Visual/DC	52	101098
103.137	0.0	Visual/DD	51	103137
105.168	0.0	Visual/AA	54	105168
107.398	0.0	Visual/VV	56	107398
109.418	0.0	Visual/VV	56	109418
111.457	0.0	Visual/AV	55	111457
113.327	0.0	Visual/AV	55	113327
115.208	0.0	Visual/VV	56	115208
117.367	0.0	Visual/DD	51	117367
119.307	0.0	Visual/DC	52	119307
121.257	0.0	Visual/CC	53	121257
123.466	0.0	Visual/AV	55	123466
125.517	0.0	Visual/VV	56	125517
127.636	0.0	Visual/AV	55	127636
129.777	0.0	Visual/CC	53	129777
131.847	0.0	Visual/DC	52	131847
133.947	0.0	Visual/CC	53	133947
135.967	0.0	Visual/DC	52	135967
138.198	0.0	Visual/VV	56	138198
140.207	0.0	Visual/VV	56	140207
142.287	0.0	Visual/AA	54	142287
144.457	0.0	Visual/DC	52	144457
146.397	0.0	Visual/VV	56	146397
148.626	0.0	Visual/AV	55	148626
150.736	0.0	Visual/AV	55	150736
152.707	0.0	Visual/AA	54	152707
154.716	0.0	Visual/DD	51	154716
156.816	0.0	Visual/DD	51	156816
158.876	0.0	Visual/AV	55	158876
160.726	0.0	Visual/DC	52	160726
162.826	0.0	Visual/DD	51	162826
164.916	0.0	Visual/DD	51	164916
167.066	0.0	Visual/CC	53	167066
169.066	0.0	Visual/CC	53	169066
171.287	0.0	Visual/AA	54	171287
173.456	0.0	Visual/DC	52	173456
175.646	0.0	Visual/VV	56	175646
177.875	0.0	Visual/DD	51	177875
179.956	0.0	Visual/VV	56	179956
182.155	0.0	Visual/DD	51	182155
184.245	0.0	Visual/DD	51	184245
186.375	0.0	Visual/AV	55	186375
188.607	0.0	Visual/AA	54	188607
190.505	0.0	Visual/CC	53	190505
192.626	0.0	Visual/AA	54	192626
194.776	0.0	Visual/DC	52	194776
196.645	0.0	Visual/AA	54	196645
198.735	0.0	Visual/CC	53	198735
200.926	0.0	Visual/DC	52	200926
203.155	0.0	Visual/CC	53	203155
205.344	0.0	Visual/AV	55	205344
207.206	0.0	Visual/AA	54	207206
209.316	0.0	Visual/DC	52	209316
211.406	0.0	Visual/VV	56	211406
213.376	0.0	Visual/DC	52	213376
215.345	0.0	Visual/AA	54	215345
217.345	0.0	Visual/VV	56	217345
219.464	0.0	Visual/AV	55	219464
221.624	0.0	Visual/AV	55	221624
223.765	0.0	Visual/AA	54	223765
225.685	0.0	Visual/DC	52	225685
227.664	0.0	Visual/AV	55	227664
229.834	0.0	Visual/AV	55	229834
231.825	0.0	Visual/VV	56	231825
233.934	0.0	Visual/DD	51	233934
236.074	0.0	Visual/DD	51	236074
237.995	0.0	Visual/DC	52	237995
239.964	0.0	Visual/AV	55	239964
242.174	0.0	Visual/DD	51	242174
244.194	0.0	Visual/CC	53	244194
246.364	0.0	Visual/AV	55	246364
248.584	0.0	Visual/CC	53	248584
250.445	0.0	Visual/AA	54	250445
