onset	duration	trial_type	value	sample
8.67	0.0	Temporal/AA	24	8670
12.56	0.0	Temporal/DC	22	12560
16.86	0.0	Temporal/VV	26	16860
20.019	0.0	Temporal/CC	23	20019
23.069	0.0	Temporal/CC	23	23069
26.11	0.0	Temporal/AA	24	26110
29.359	0.0	Temporal/CC	23	29359
32.318	0.0	Temporal/CC	23	32318
35.739	0.0	Temporal/VV	26	35739
38.909	0.0	Temporal/DC	22	38909
42.218	0.0	Temporal/DD	21	42218
45.108	0.0	Temporal/DD	21	45108
48.189	0.0	Temporal/AA	24	48189
51.288	0.0	Temporal/CC	23	51288
54.638	0.0	Temporal/VV	26	54638
58.048	0.0	Temporal/AA	24	58048
61.278	0.0	Temporal/CC	23	61278
64.418	0.0	Temporal/VV	26	64418
67.867	0.0	Temporal/CC	23	67867
70.788	0.0	Temporal/AA	24	70788
73.758	0.0	Temporal/DC	22	73758
76.769	0.0	Temporal/VV	26	76769
80.098	0.0	Temporal/AA	24	80098
83.309	0.0	Temporal/AA	24	83309
86.428	0.0	Temporal/DC	22	86428
89.728	0.0	Temporal/DC	22	89728
92.877	0.0	Temporal/AV	25	92877
96.087	0.0	Temporal/CC	23	96087
99.297	0.0	Temporal/DC	22	99297
102.227	0.0	Temporal/AV	25	102227
105.246	0.0	Temporal/AV	25	105246
108.198	0.0	Temporal/AA	24	108198
111.177	0.0	Temporal/DC	22	111177
114.357	0.0	Temporal/AV	25	114357
117.706	0.0	Temporal/CC	23	117706
120.808	0.0	Temporal/DC	22	120808
123.767	0.0	Temporal/DD	21	123767
126.677	0.0	Temporal/AA	24	126677
129.907	0.0	Temporal/DC	22	129907
133.156	0.0	Temporal/DD	21	133156
136.056	0.0	Temporal/AV	25	136056
139.356	0.0	Temporal/CC	23	139356
142.376	0.0	Temporal/AA	24	142376
145.277	0.0	Temporal/AA	24	145277
148.267	0.0	Temporal/VV	26	148267
151.187	0.0	Temporal/VV	26	151187
154.306	0.0	Temporal/AV	25	154306
157.466	0.0	Temporal/VV	26	157466
160.846	0.0	Temporal/VV	26	160846
163.715	0.0	Temporal/AV	25	163715
166.395	0.0	Temporal/AV	25	166395
169.316	0.0	Temporal/VV	26	169316
172.246	0.0	Temporal/AA	24	172246
175.276	0.0	Temporal/VV	26	175276
178.385	0.0	Temporal/AA	24	178385
181.556	0.0	Temporal/VV	26	181556
184.255	0.0	Temporal/DC	22	184255
187.395	0.0	Temporal/AV	25	187395
190.635	0.0	Temporal/DC	22	190635
194.294	0.0	Temporal/DD	21	194294
197.654	0.0	Temporal/AV	25	197654
200.544	0.0	Temporal/CC	23	200544
203.635	0.0	Temporal/DC	22	203635
206.785	0.0	Temporal/VV	26	206785
209.964	0.0	Temporal/DD	21	209964
212.935	0.0	Temporal/DC	22	212935
216.014	0.0	Temporal/CC	23	216014
219.214	0.0	Temporal/CC	23	219214
222.814	0.0	Temporal/DD	21	222814
225.954	0.0	Temporal/CC	23	225954
228.874	0.0	Temporal/DC	22	228874
231.695	0.0	Temporal/AA	24	231695
234.945	0.0	Temporal/AA	24	234945
238.225	0.0	Temporal/VV	26	238225
241.434	0.0	Temporal/DD	21	241434
244.274	0.0	Temporal/DC	22	244274
247.144	0.0	Temporal/CC	23	247144
250.204	0.0	Temporal/DC	22	250204
253.273	0.0	Temporal/DD	21	253273
256.534	0.0	Temporal/DC	22	256534
259.793	0.0	Temporal/CC	23	259793
263.033	0.0	Temporal/AV	25	263033
266.124	0.0	Temporal/AA	24	266124
269.193	0.0	Temporal/CC	23	269193
272.712	0.0	Temporal/CC	23	272712
276.113	0.0	Temporal/DD	21	276113
279.382	0.0	Temporal/AV	25	279382
282.563	0.0	Temporal/CC	23	282563
286.362	0.0	Temporal/AV	25	286362
289.842	0.0	Temporal/CC	23	289842
292.953	0.0	Temporal/VV	26	292953
296.313	0.0	Temporal/DC	22	296313
299.922	0.0	Temporal/CC	23	299922
303.283	0.0	Temporal/DC	22	303283
307.013	0.0	Temporal/AA	24	307013
310.042	0.0	Temporal/AV	25	310042
314.143	0.0	Temporal/VV	26	314143
317.381	0.0	Temporal/DD	21	317381
324.871	0.0	Temporal/CC	23	324871
328.182	0.0	Temporal/CC	23	328182
331.252	0.0	Temporal/VV	26	331252
334.263	0.0	Temporal/AA	24	334263
337.542	0.0	Temporal/DC	22	337542
340.972	0.0	Temporal/DC	22	340972
344.051	0.0	Temporal/AV	25	344051
347.121	0.0	Temporal/AV	25	347121
350.401	0.0	Temporal/DD	21	350401
353.221	0.0	Temporal/DD	21	353221
356.222	0.0	Temporal/AA	24	356222
359.291	0.0	Temporal/DC	22	359291
362.38	0.0	Temporal/AV	25	362380
366.061	0.0	Temporal/DD	21	366061
369.302	0.0	Temporal/VV	26	369302
372.352	0.0	Temporal/AA	24	372352
375.311	0.0	Temporal/AV	25	375311
378.45	0.0	Temporal/DD	21	378450
382.19	0.0	Temporal/AV	25	382190
385.791	0.0	Temporal/DC	22	385791
389.221	0.0	Temporal/VV	26	389221
392.43	0.0	Temporal/DD	21	392430
395.47	0.0	Temporal/AV	25	395470
398.37	0.0	Temporal/CC	23	398370
403.63	0.0	Temporal/DC	22	403630
406.81	0.0	Temporal/DD	21	406810
410.011	0.0	Temporal/AA	24	410011
413.11	0.0	Temporal/VV	26	413110
416.43	0.0	Temporal/DD	21	416430
421.29	0.0	Temporal/VV	26	421290
424.199	0.0	Temporal/AV	25	424199
427.269	0.0	Temporal/DD	21	427269
430.39	0.0	Temporal/VV	26	430390
433.749	0.0	Temporal/AV	25	433749
436.76	0.0	Temporal/AA	24	436760
440.399	0.0	Temporal/DD	21	440399
444.03	0.0	Temporal/VV	26	444030
446.94	0.0	Temporal/VV	26	446940
449.809	0.0	Temporal/DD	21	449809
453.198	0.0	Temporal/AV	25	453198
456.108	0.0	Temporal/DD	21	456108
459.108	0.0	Temporal/CC	23	459108
463.099	0.0	Temporal/AV	25	463099
466.319	0.0	Temporal/AA	24	466319
469.479	0.0	Temporal/DC	22	469479
472.878	0.0	Temporal/DD	21	472878
475.739	0.0	Temporal/VV	26	475739
478.818	0.0	Temporal/DD	21	478818
482.848	0.0	Temporal/DD	21	482848
486.148	0.0	Temporal/AV	25	486148
488.979	0.0	Temporal/AA	24	488979
491.819	0.0	Temporal/AA	24	491819
