onset	duration	trial_type	value	sample
15.339	0.0	Auditory/CC	43	15339
17.219	0.0	Auditory/VV	46	17219
19.398	0.0	Auditory/DD	41	19398
21.369	0.0	Auditory/AA	44	21369
23.268	0.0	Auditory/CC	43	23268
25.458	0.0	Auditory/AV	45	25458
27.468	0.0	Auditory/DD	41	27468
29.368	0.0	Auditory/VV	46	29368
31.388	0.0	Auditory/DD	41	31388
33.419	0.0	Auditory/VV	46	33419
35.548	0.0	Auditory/AV	45	35548
37.589	0.0	Auditory/VV	46	37589
39.589	0.0	Auditory/AA	44	39589
41.469	0.0	Auditory/VV	46	41469
43.468	0.0	Auditory/CC	43	43468
45.418	0.0	Auditory/AV	45	45418
47.567	0.0	Auditory/AV	45	47567
49.767	0.0	Auditory/CC	43	49767
51.839	0.0	Auditory/VV	46	51839
53.868	0.0	Auditory/DC	42	53868
55.828	0.0	Auditory/DC	42	55828
57.927	0.0	Auditory/AV	45	57927
60.137	0.0	Auditory/CC	43	60137
62.297	0.0	Auditory/AV	45	62297
64.148	0.0	Auditory/DC	42	64148
66.137	0.0	Auditory/DD	41	66137
68.357	0.0	Auditory/AV	45	68357
70.537	0.0	Auditory/CC	43	70537
72.587	0.0	Auditory/CC	43	72587
74.687	0.0	Auditory/DD	41	74687
76.897	0.0	Auditory/DD	41	76897
78.777	0.0	Auditory/VV	46	78777
80.628	0.0	Auditory/DC	42	80628
82.766	0.0	Auditory/DD	41	82766
84.736	0.0	Auditory/DD	41	84736
86.638	0.0	Auditory/VV	46	86638
88.617	0.0	Auditory/VV	46	88617
90.657	0.0	Auditory/AA	44	90657
92.588	0.0	Auditory/DC	42	92588
94.676	0.0	Auditory/AV	45	94676
96.806	0.0	Auditory/CC	43	96806
98.756	0.0	Auditory/AV	45	98756
100.987	0.0	Auditory/VV	46	100987
102.987	0.0	Auditory/DC	42	102987
105.197	0.0	Auditory/VV	46	105197
107.417	0.0	Auditory/DC	42	107417
109.267	0.0	Auditory/AA	44	109267
111.396	0.0	Auditory/AV	45	111396
113.376	0.0	Auditory/DD	41	113376
115.276	0.0	Auditory/VV	46	115276
117.377	0.0	Auditory/AA	44	117377
119.226	0.0	Auditory/AV	45	119226
121.226	0.0	Auditory/DC	42	121226
123.286	0.0	Auditory/CC	43	123286
125.126	0.0	Auditory/AV	45	125126
127.337	0.0	Auditory/DC	42	127337
129.365	0.0	Auditory/DD	41	129365
131.337	0.0	Auditory/VV	46	131337
133.377	0.0	Auditory/DC	42	133377
135.246	0.0	Auditory/CC	43	135246
137.276	0.0	Auditory/DC	42	137276
139.476	0.0	Auditory/VV	46	139476
141.575	0.0	Auditory/CC	43	141575
143.616	0.0	Auditory/VV	46	143616
145.676	0.0	Auditory/AA	44	145676
147.525	0.0	Auditory/CC	43	147525
149.626	0.0	Auditory/DC	42	149626
151.816	0.0	Auditory/DC	42	151816
153.965	0.0	Auditory/DD	41	153965
156.035	0.0	Auditory/CC	43	156035
157.886	0.0	Auditory/DC	42	157886
159.944	0.0	Auditory/DD	41	159944
161.905	0.0	Auditory/AA	44	161905
163.974	0.0	Auditory/DD	41	163974
165.836	0.0	Auditory/VV	46	165836
167.864	0.0	Auditory/AV	45	167864
170.045	0.0	Auditory/CC	43	170045
171.944	0.0	Auditory/DD	41	171944
173.924	0.0	Auditory/AV	45	173924
176.064	0.0	Auditory/CC	43	176064
177.916	0.0	Auditory/AA	44	177916
179.764	0.0	Auditory/DD	41	179764
181.964	0.0	Auditory/DD	41	181964
183.855	0.0	Auditory/VV	46	183855
185.794	0.0	Auditory/AV	45	185794
