filename	acq_time
meg/sub-Jl150443_ses-01_task-mcd_run-02_meg.fif	2016-11-30T16:13:01.304774Z
meg/sub-Jl150443_ses-01_task-mcd_run-03_meg.fif	2016-11-30T16:27:03.710618Z
meg/sub-Jl150443_ses-01_task-mcd_run-04_meg.fif	2016-11-30T17:33:31.959442Z
meg/sub-Jl150443_ses-01_task-mcd_run-05_meg.fif	2016-11-30T16:39:32.643363Z
meg/sub-Jl150443_ses-01_task-mcd_run-06_meg.fif	2016-11-30T16:45:56.986091Z
meg/sub-Jl150443_ses-01_task-mcd_run-07_meg.fif	2016-11-30T16:57:40.943260Z
meg/sub-Jl150443_ses-01_task-mcd_run-08_meg.fif	2016-11-30T17:10:30.417979Z
meg/sub-Jl150443_ses-01_task-mcd_run-09_meg.fif	2016-11-30T17:17:02.858582Z
meg/sub-Jl150443_ses-01_task-mcd_run-10_meg.fif	2016-11-30T17:27:27.648918Z
meg/sub-Jl150443_ses-01_task-rest_run-01_meg.fif	2016-11-30T16:02:13.414863Z
