onset	duration	trial_type	value	sample
7.201	0.0	Temporal/CC	23	7201
10.851	0.0	Temporal/AA	24	10851
14.019	0.0	Temporal/DD	21	14019
16.98	0.0	Temporal/AA	24	16980
19.91	0.0	Temporal/DD	21	19910
23.251	0.0	Temporal/VV	26	23251
26.56	0.0	Temporal/AA	24	26560
29.65	0.0	Temporal/AV	25	29650
33.241	0.0	Temporal/VV	26	33241
36.41	0.0	Temporal/DD	21	36410
39.43	0.0	Temporal/DC	22	39430
43.7	0.0	Temporal/VV	26	43700
47.009	0.0	Temporal/AV	25	47009
50.109	0.0	Temporal/DD	21	50109
53.16	0.0	Temporal/AA	24	53160
56.38	0.0	Temporal/AA	24	56380
59.429	0.0	Temporal/AV	25	59429
63.119	0.0	Temporal/CC	23	63119
66.718	0.0	Temporal/CC	23	66718
69.969	0.0	Temporal/VV	26	69969
73.16	0.0	Temporal/AA	24	73160
76.268	0.0	Temporal/AV	25	76268
79.588	0.0	Temporal/CC	23	79588
82.658	0.0	Temporal/AV	25	82658
85.708	0.0	Temporal/CC	23	85708
88.758	0.0	Temporal/AV	25	88758
92.158	0.0	Temporal/DD	21	92158
95.029	0.0	Temporal/AA	24	95029
97.969	0.0	Temporal/VV	26	97969
100.767	0.0	Temporal/AV	25	100767
104.089	0.0	Temporal/VV	26	104089
107.419	0.0	Temporal/AA	24	107419
110.659	0.0	Temporal/DC	22	110659
113.838	0.0	Temporal/DC	22	113838
117.319	0.0	Temporal/AA	24	117319
120.297	0.0	Temporal/DD	21	120297
123.489	0.0	Temporal/AA	24	123489
126.577	0.0	Temporal/CC	23	126577
129.698	0.0	Temporal/VV	26	129698
132.648	0.0	Temporal/AV	25	132648
135.907	0.0	Temporal/AV	25	135907
139.028	0.0	Temporal/AA	24	139028
142.178	0.0	Temporal/AA	24	142178
145.407	0.0	Temporal/DD	21	145407
148.247	0.0	Temporal/DD	21	148247
151.277	0.0	Temporal/CC	23	151277
154.367	0.0	Temporal/DD	21	154367
157.546	0.0	Temporal/CC	23	157546
160.527	0.0	Temporal/DD	21	160527
163.267	0.0	Temporal/DC	22	163267
166.517	0.0	Temporal/AA	24	166517
169.766	0.0	Temporal/CC	23	169766
173.107	0.0	Temporal/AV	25	173107
177.297	0.0	Temporal/DC	22	177297
180.496	0.0	Temporal/AV	25	180496
183.817	0.0	Temporal/VV	26	183817
186.856	0.0	Temporal/CC	23	186856
190.265	0.0	Temporal/AV	25	190265
193.327	0.0	Temporal/DC	22	193327
196.596	0.0	Temporal/AA	24	196596
199.607	0.0	Temporal/AA	24	199607
202.537	0.0	Temporal/DC	22	202537
206.436	0.0	Temporal/DC	22	206436
209.676	0.0	Temporal/VV	26	209676
212.935	0.0	Temporal/DD	21	212935
215.846	0.0	Temporal/AA	24	215846
218.655	0.0	Temporal/CC	23	218655
221.546	0.0	Temporal/VV	26	221546
224.906	0.0	Temporal/AA	24	224906
227.926	0.0	Temporal/VV	26	227926
231.406	0.0	Temporal/VV	26	231406
234.696	0.0	Temporal/AA	24	234696
237.826	0.0	Temporal/VV	26	237826
240.584	0.0	Temporal/CC	23	240584
243.735	0.0	Temporal/DD	21	243735
246.826	0.0	Temporal/DC	22	246826
249.835	0.0	Temporal/VV	26	249835
253.344	0.0	Temporal/DD	21	253344
256.145	0.0	Temporal/CC	23	256145
259.035	0.0	Temporal/DC	22	259035
262.005	0.0	Temporal/AA	24	262005
265.544	0.0	Temporal/DD	21	265544
270.244	0.0	Temporal/DD	21	270244
273.694	0.0	Temporal/AV	25	273694
276.695	0.0	Temporal/VV	26	276695
280.394	0.0	Temporal/DD	21	280394
283.544	0.0	Temporal/DC	22	283544
286.804	0.0	Temporal/VV	26	286804
290.044	0.0	Temporal/VV	26	290044
294.234	0.0	Temporal/CC	23	294234
297.553	0.0	Temporal/CC	23	297553
300.734	0.0	Temporal/VV	26	300734
304.003	0.0	Temporal/CC	23	304003
311.663	0.0	Temporal/CC	23	311663
315.024	0.0	Temporal/VV	26	315024
318.024	0.0	Temporal/VV	26	318024
321.983	0.0	Temporal/DD	21	321983
324.893	0.0	Temporal/AV	25	324893
328.012	0.0	Temporal/AV	25	328012
331.654	0.0	Temporal/DC	22	331654
334.893	0.0	Temporal/CC	23	334893
339.692	0.0	Temporal/CC	23	339692
343.093	0.0	Temporal/DC	22	343093
