filename	acq_time
meg/sub-Ab140232_ses-01_task-mcd_run-02_meg.fif	2016-11-29T10:31:56.981015Z
meg/sub-Ab140232_ses-01_task-mcd_run-03_meg.fif	2016-11-29T09:12:46.497080Z
meg/sub-Ab140232_ses-01_task-mcd_run-04_meg.fif	2016-11-29T09:24:41.530835Z
meg/sub-Ab140232_ses-01_task-mcd_run-05_meg.fif	2016-11-29T10:38:16.612852Z
meg/sub-Ab140232_ses-01_task-mcd_run-06_meg.fif	2016-11-29T09:34:52.046557Z
meg/sub-Ab140232_ses-01_task-mcd_run-07_meg.fif	2016-11-29T09:41:37.280284Z
meg/sub-Ab140232_ses-01_task-mcd_run-08_meg.fif	2016-11-29T09:54:49.833395Z
meg/sub-Ab140232_ses-01_task-mcd_run-09_meg.fif	2016-11-29T10:04:38.281927Z
meg/sub-Ab140232_ses-01_task-mcd_run-10_meg.fif	2016-11-29T10:11:04.852378Z
meg/sub-Ab140232_ses-01_task-mcd_run-11_meg.fif	2016-11-29T10:22:15.841321Z
meg/sub-Ab140232_ses-01_task-rest_run-01_meg.fif	2016-11-29T08:59:01.881124Z
