filename	acq_time
meg/sub-Lb160367_ses-01_task-mcd_run-02_meg.fif	2016-12-08T13:20:25.631604Z
meg/sub-Lb160367_ses-01_task-mcd_run-03_meg.fif	2016-12-08T13:32:25.494853Z
meg/sub-Lb160367_ses-01_task-mcd_run-04_meg.fif	2016-12-08T14:45:43.198408Z
meg/sub-Lb160367_ses-01_task-mcd_run-05_meg.fif	2016-12-08T13:45:26.407580Z
meg/sub-Lb160367_ses-01_task-mcd_run-06_meg.fif	2016-12-08T13:51:48.498917Z
meg/sub-Lb160367_ses-01_task-mcd_run-07_meg.fif	2016-12-08T14:01:36.557098Z
meg/sub-Lb160367_ses-01_task-mcd_run-08_meg.fif	2016-12-08T14:12:23.646733Z
meg/sub-Lb160367_ses-01_task-mcd_run-09_meg.fif	2016-12-08T14:19:10.169936Z
meg/sub-Lb160367_ses-01_task-mcd_run-10_meg.fif	2016-12-08T14:28:58.166740Z
meg/sub-Lb160367_ses-01_task-mcd_run-11_meg.fif	2016-12-08T14:39:28.029132Z
meg/sub-Lb160367_ses-01_task-rest_run-01_meg.fif	2016-12-08T13:11:21.296031Z
