filename	acq_time
meg/sub-Mp150285_ses-01_task-mcd_run-02_meg.fif	2016-12-06T09:45:09.965755Z
meg/sub-Mp150285_ses-01_task-mcd_run-03_meg.fif	2016-12-06T09:57:11.728838Z
meg/sub-Mp150285_ses-01_task-mcd_run-04_meg.fif	2016-12-06T11:09:40.432938Z
meg/sub-Mp150285_ses-01_task-mcd_run-05_meg.fif	2016-12-06T09:57:11.728838Z
meg/sub-Mp150285_ses-01_task-mcd_run-06_meg.fif	2016-12-06T10:07:35.637071Z
meg/sub-Mp150285_ses-01_task-mcd_run-07_meg.fif	2016-12-06T10:20:08.309116Z
meg/sub-Mp150285_ses-01_task-mcd_run-08_meg.fif	2016-12-06T10:29:09.325607Z
meg/sub-Mp150285_ses-01_task-mcd_run-09_meg.fif	2016-12-06T10:38:27.883088Z
meg/sub-Mp150285_ses-01_task-mcd_run-10_meg.fif	2016-12-06T10:44:32.302022Z
meg/sub-Mp150285_ses-01_task-mcd_run-11_meg.fif	2016-12-06T10:53:53.982209Z
meg/sub-Mp150285_ses-01_task-mcd_run-12_meg.fif	2016-12-06T11:02:46.715930Z
meg/sub-Mp150285_ses-01_task-rest_run-01_meg.fif	2016-12-06T09:36:06.588591Z
